#Distance_(Ang) :WAT@O_=>_:339@O1A
       0.050000           0.000000
       0.150000           0.000000
       0.250000           0.000000
       0.350000           0.000000
       0.450000           0.000000
       0.550000           0.000000
       0.650000           0.000000
       0.750000           0.000000
       0.850000           0.000000
       0.950000           0.000000
       1.050000           0.000000
       1.150000           0.000000
       1.250000           0.000000
       1.350000           0.000000
       1.450000           0.000000
       1.550000           0.000000
       1.650000           0.000000
       1.750000           0.000000
       1.850000           0.000000
       1.950000           0.000000
       2.050000           0.000000
       2.150000           0.000000
       2.250000           0.000000
       2.350000           0.000000
       2.450000           0.045232
       2.550000           0.577830
       2.650000           1.784117
       2.750000           2.100308
       2.850000           1.598598
       2.950000           0.981794
       3.050000           0.724517
       3.150000           0.560084
       3.250000           0.487590
       3.350000           0.457356
       3.450000           0.448890
       3.550000           0.454191
       3.650000           0.485530
       3.750000           0.476488
       3.850000           0.514696
       3.950000           0.536965
       4.050000           0.534808
       4.150000           0.592753
       4.250000           0.578039
       4.350000           0.642728
       4.450000           0.640927
       4.550000           0.652625
       4.650000           0.686635
       4.750000           0.683652
       4.850000           0.711235
       4.950000           0.687258
       5.050000           0.640218
       5.150000           0.594461
       5.250000           0.573779
       5.350000           0.541054
       5.450000           0.539813
       5.550000           0.520536
       5.650000           0.501039
       5.750000           0.497010
       5.850000           0.482595
       5.950000           0.490139
       6.050000           0.492497
       6.150000           0.493749
       6.250000           0.494781
       6.350000           0.500827
       6.450000           0.504999
       6.550000           0.497762
       6.650000           0.508456
       6.750000           0.510132
       6.850000           0.506080
       6.950000           0.511116
       7.050000           0.504121
       7.150000           0.497401
       7.250000           0.506272
       7.350000           0.501588
       7.450000           0.499892
       7.550000           0.492884
       7.650000           0.490186
       7.750000           0.487097
       7.850000           0.485641
       7.950000           0.491725
       8.050000           0.486884
       8.150000           0.493999
       8.250000           0.494000
       8.350000           0.502842
       8.450000           0.501868
       8.550000           0.502779
       8.650000           0.502811
       8.750000           0.517126
       8.850000           0.518702
       8.950000           0.519424
       9.050000           0.523088
       9.150000           0.523853
       9.250000           0.523747
       9.350000           0.521922
       9.450000           0.527511
       9.550000           0.530784
       9.650000           0.528871
       9.750000           0.537797
       9.850000           0.530544
       9.950000           0.537452
      10.050000           0.536393
      10.150000           0.537099
      10.250000           0.538009
      10.350000           0.551703
      10.450000           0.541556
      10.550000           0.547393
      10.650000           0.544691
      10.750000           0.545065
      10.850000           0.558130
      10.950000           0.554667
      11.050000           0.557120
      11.150000           0.559290
      11.250000           0.568182
      11.350000           0.562260
      11.450000           0.555555
      11.550000           0.558847
      11.650000           0.565655
      11.750000           0.566314
      11.850000           0.575604
      11.950000           0.571991
      12.050000           0.569112
      12.150000           0.580373
      12.250000           0.590082
      12.350000           0.582805
      12.450000           0.583115
      12.550000           0.591684
      12.650000           0.590687
      12.750000           0.594201
      12.850000           0.601142
      12.950000           0.592755
      13.050000           0.597799
      13.150000           0.603634
      13.250000           0.607829
      13.350000           0.606768
      13.450000           0.602089
      13.550000           0.609026
      13.650000           0.610784
      13.750000           0.611569
      13.850000           0.614437
      13.950000           0.613154
      14.050000           0.622317
      14.150000           0.619786
      14.250000           0.620738
      14.350000           0.626643
      14.450000           0.626201
      14.550000           0.628257
      14.650000           0.628872
      14.750000           0.629151
      14.850000           0.633933
      14.950000           0.634397
