#Frame          test2   test2[Max]
     504      16.3590      36.7785
     505      16.3646      36.9841
     506      16.4111      37.0560
     507      16.3373      36.5426
     508      16.3296      36.6463
     509      16.3944      36.8310
     510      16.3788      36.7204
     511      16.2994      36.2606
     512      16.3543      35.7377
     513      16.3559      36.3955
     514      16.3481      36.8623
     515      16.3052      36.7563
     516      16.3451      36.3647
     517      16.2879      36.4840
     518      16.2810      36.7643
     519      16.2982      36.6728
     520      16.2539      36.9093
     521      16.2490      36.6067
     522      16.3764      36.1689
     523      16.3885      35.8235
     524      16.3472      36.4880
     525      16.3586      36.6523
     526      16.3357      36.4750
     527      16.3816      36.4424
     528      16.2843      35.5876
     529      16.3382      36.6565
     530      16.3386      36.5359
     531      16.3530      36.6832
     532      16.3439      36.7997
     533      16.3366      36.7101
     534      16.2873      36.5108
     535      16.2631      36.6912
     536      16.3046      36.1040
     537      16.3074      36.1153
     538      16.2874      36.0599
     539      16.2612      35.1038
     540      16.2813      35.3673
     541      16.2719      35.2164
     542      16.3018      35.7470
     543      16.2407      35.3410
     544      16.3618      36.5035
     545      16.2913      36.2286
     546      16.2590      36.1748
     547      16.3905      36.8912
     548      16.3434      36.9250
     549      16.2829      36.5390
     550      16.3236      36.7654
     551      16.3478      36.6309
     552      16.3586      36.2234
     553      16.3468      36.1197
     554      16.3537      36.5016
     555      16.2353      36.8957
     556      16.2813      36.6861
     557      16.3339      36.5433
     558      16.3030      36.8934
     559      16.2863      36.5769
     560      16.3014      36.3830
     561      16.3565      37.1945
     562      16.3105      37.2455
     563      16.2733      37.0020
     564      16.2722      36.9748
     565      16.3182      37.2184
     566      16.2986      36.8153
     567      16.3250      37.2099
     568      16.3505      36.1612
     569      16.3267      35.8221
     570      16.3762      36.7851
     571      16.3557      36.7470
     572      16.3110      36.2854
     573      16.2841      36.3623
     574      16.2630      35.3160
     575      16.3359      36.6965
     576      16.3378      35.8548
     577      16.3707      36.7398
     578      16.3551      36.4646
     579      16.2964      35.9000
     580      16.3426      36.7493
     581      16.3594      37.1123
     582      16.2662      35.7141
     583      16.2723      35.6361
     584      16.2315      35.3716
     585      16.2361      35.0497
     586      16.4022      36.9493
     587      16.2331      35.4916
     588      16.3435      36.3951
     589      16.2957      36.6293
     590      16.3441      36.1836
     591      16.4179      36.4631
     592      16.3714      36.2827
     593      16.3525      36.4529
     594      16.3302      37.2638
     595      16.3049      36.5384
     596      16.3218      36.4452
     597      16.3524      36.4410
     598      16.3070      36.0511
     599      16.3362      36.0166
     600      16.3470      37.0406
     601      16.3434      36.2283
     602      16.4039      36.3503
     603      16.3430      36.0334
     604      16.3282      36.2837
     605      16.2844      36.5874
     606      16.3040      36.4774
     607      16.2763      36.5317
     608      16.2875      37.2670
     609      16.3201      36.7279
     610      16.3316      36.2913
     611      16.3203      36.7777
     612      16.4104      36.8917
     613      16.3003      36.4490
     614      16.3026      36.0910
     615      16.4189      36.8604
     616      16.3124      36.2793
     617      16.3144      36.0617
     618      16.3523      36.6726
     619      16.3865      36.7540
     620      16.3253      35.8085
     621      16.3364      36.2224
     622      16.3048      36.8253
     623      16.3009      36.5043
     624      16.3093      36.1491
     625      16.2730      36.6835
     626      16.2657      36.5704
     627      16.3350      35.5449
     628      16.2949      36.8554
     629      16.3143      36.4759
     630      16.3314      36.3082
     631      16.3475      35.2077
     632      16.2497      36.5440
     633      16.3369      36.0409
