#Frame          test3   test3[Max]
     563      15.6846      27.4002
     564      15.6283      27.4263
     565      15.6217      27.1075
     566      15.6383      26.9831
     567      15.5928      27.2925
     568      15.5028      26.4701
     569      15.5308      26.8399
     570      15.5192      26.5592
     571      15.5015      26.3801
     572      15.5722      26.8199
     573      15.5335      26.6706
     574      15.5372      27.2928
     575      15.5318      27.0051
     576      15.5573      26.6900
     577      15.4781      26.3779
     578      15.5237      26.3390
     579      15.5597      27.1417
     580      15.5268      26.6677
     581      15.5750      26.8322
     582      15.5476      26.6552
     583      15.5872      26.7379
     584      15.5368      26.8886
     585      15.5576      26.9016
     586      15.5466      26.5607
     587      15.5769      26.8178
     588      15.4770      26.8407
     589      15.4772      26.6645
     590      15.4720      26.5616
     591      15.5260      26.4368
     592      15.5035      26.6027
     593      15.5175      26.9265
     594      15.6326      27.6967
     595      15.5419      27.0774
     596      15.5055      26.6506
     597      15.5132      26.6707
     598      15.5411      26.8660
     599      15.5701      27.0885
     600      15.5873      27.3534
     601      15.5815      26.9249
     602      15.5030      26.5534
     603      15.4790      26.8996
     604      15.5554      26.7880
     605      15.5123      26.6122
     606      15.5215      27.1540
     607      15.5694      26.8683
     608      15.5579      27.0112
     609      15.5625      26.8438
     610      15.5477      27.0034
     611      15.5535      27.2158
     612      15.5914      27.2579
     613      15.5481      26.9294
     614      15.5381      26.8809
     615      15.6158      27.4394
     616      15.5116      27.0185
     617      15.5705      26.8656
     618      15.5024      27.1491
     619      15.6159      26.8306
     620      15.6112      27.1841
     621      15.5986      27.3235
     622      15.5119      27.0405
     623      15.5193      26.6292
     624      15.4855      26.7526
     625      15.4608      27.0159
     626      15.4854      27.0758
     627      15.5026      26.9068
     628      15.5177      26.8600
     629      15.4912      26.5278
     630      15.5167      26.9475
     631      15.5319      26.8970
     632      15.5440      27.1251
     633      15.5737      26.8559
     634      15.4775      26.4882
     635      15.5105      26.5708
     636      15.5019      26.8262
     637      15.4790      26.7313
     638      15.7035      27.6521
     639      15.6682      27.5719
     640      15.4426      26.9786
     641      15.6525      27.7074
     642      15.5756      26.6529
     643      15.5410      26.5792
     644      15.5552      26.6501
     645      15.5552      26.5974
     646      15.5688      27.0676
     647      15.5293      26.6936
     648      15.5615      26.6244
     649      15.6049      26.4392
     650      15.5191      27.3412
     651      15.5521      26.8632
     652      15.4544      27.1936
     653      15.5837      26.6117
     654      15.5026      26.9136
     655      15.5533      26.9996
     656      15.5653      26.8413
     657      15.6004      26.7813
     658      15.6236      26.8912
     659      15.5468      27.1704
     660      15.6019      27.2052
     661      15.7088      27.4913
     662      15.6881      27.1326
     663      15.6116      27.2983
     664      15.5602      27.0981
     665      15.5295      27.0215
     666      15.5393      26.8248
     667      15.5640      26.9773
     668      15.5591      26.6981
     669      15.5888      26.6613
     670      15.4970      26.7243
     671      15.5026      26.6820
     672      15.5554      26.7731
     673      15.6023      26.4955
     674      15.6465      27.5158
     675      15.5444      26.6836
     676      15.5825      26.8200
     677      15.7398      27.4272
     678      15.5206      26.7391
     679      15.5653      27.3055
     680      15.5914      26.9848
     681      15.5938      26.9475
     682      15.6052      27.1328
     683      15.4800      27.1279
     684      15.5240      26.9623
     685      15.4956      26.8775
     686      15.5088      26.8762
     687      15.4987      27.0650
     688      15.5347      26.9842
     689      15.5053      26.9529
     690      15.5077      26.7942
     691      15.5562      27.0018
     692      15.6130      27.0434
     693      15.5581      27.3085
     694      15.5250      26.8423
     695      15.5595      26.9910
     696      15.5287      26.8348
     697      15.5043      26.8930
     698      15.5061      26.6095
     699      15.5227      26.9051
     700      15.5427      26.7794
     701      15.6822      28.1282
     702      15.4855      26.7889
     703      15.4970      26.4695
     704      15.4765      26.6219
     705      15.4577      26.7552
     706      15.4599      26.7393
     707      15.5108      26.4944
     708      15.5371      26.4722
     709      15.5014      26.7502
     710      15.4316      26.7286
     711      15.5164      26.7752
     712      15.5174      26.9486
     713      15.5683      27.3739
     714      15.4803      26.7997
     715      15.6365      27.2542
     716      15.4890      26.9849
     717      15.6105      27.2389
     718      15.5011      26.5134
     719      15.5201      26.7362
     720      15.5148      27.2270
     721      15.5678      27.0747
     722      15.4573      26.2073
     723      15.5482      26.8888
     724      15.5431      26.8860
     725      15.5684      27.0127
     726      15.5553      26.9631
     727      15.5951      27.3705
     728      15.6193      26.9927
     729      15.6054      27.0978
     730      15.5952      27.1706
     731      15.5055      26.9166
     732      15.5162      26.8229
     733      15.5705      27.3699
     734      15.5631      27.1932
     735      15.6180      27.2604
     736      15.5033      26.6767
     737      15.5332      26.9998
     738      15.4952      26.9916
     739      15.5125      26.8645
     740      15.5425      26.6135
     741      15.5127      27.0055
     742      15.6375      27.3835
     743      15.5712      26.9711
     744      15.5549      26.8912
     745      15.5435      27.0882
     746      15.5613      27.2455
     747      15.4629      27.1939
     748      15.5390      27.0893
     749      15.5852      27.1138
     750      15.5351      26.6603
     751      15.5548      26.3621
     752      15.5076      27.0364
     753      15.6094      26.6704
     754      15.5360      26.4699
     755      15.6046      26.7048
     756      15.5687      26.5627
     757      15.5013      26.7724
     758      15.5446      27.0574
     759      15.4744      26.6615
     760      15.5998      27.2324
     761      15.5387      26.9900
     762      15.5359      26.9955
     763      15.5937      27.4326
     764      15.5309      26.5755
     765      15.5079      26.8824
     766      15.4987      27.1148
     767      15.5489      26.7282
     768      15.5686      26.7717
     769      15.5804      26.7817
     770      15.5578      26.6327
     771      15.5129      26.9091
     772      15.5367      26.8124
     773      15.5516      26.9062
     774      15.6504      27.4948
     775      15.5333      26.5964
     776      15.5229      26.8301
     777      15.5496      26.8023
     778      15.4841      26.8839
     779      15.5162      26.7841
     780      15.5422      26.6633
     781      15.4961      26.8618
     782      15.5439      27.0851
     783      15.4796      26.8066
     784      15.5488      26.8121
     785      15.6159      26.4881
     786      15.4779      26.6500
     787      15.4756      26.5950
     788      15.4706      26.7703
     789      15.4820      26.9471
     790      15.5022      26.6907
     791      15.4896      26.8493
     792      15.4469      26.5618
     793      15.5272      26.7246
     794      15.5290      27.0350
     795      15.4905      26.6980
     796      15.5199      26.7123
     797      15.6593      27.3742
     798      15.5363      26.7414
     799      15.5027      26.7200
     800      15.6655      27.5580
     801      15.5580      26.7646
     802      15.6720      26.9132
     803      15.6382      27.0773
     804      15.6522      27.2999
     805      15.6325      26.9946
     806      15.5165      26.7106
     807      15.5178      26.5787
     808      15.5891      27.1660
     809      15.4689      26.2808
     810      15.5534      27.3514
     811      15.5782      27.2931
     812      15.6068      27.7339
     813      15.5257      26.6467
     814      15.4846      26.8099
     815      15.5862      27.4989
     816      15.5292      26.7577
     817      15.5168      26.4832
     818      15.6376      27.5047
     819      15.5613      27.1811
     820      15.6111      27.3375
     821      15.5846      27.3411
     822      15.5729      27.4024
     823      15.5903      26.6747
     824      15.5758      27.0885
     825      15.5279      26.9346
     826      15.5276      26.7377
     827      15.6352      27.2002
     828      15.5929      26.8196
     829      15.7080      27.9441
     830      15.5624      26.9541
     831      15.5626      26.8795
     832      15.5203      26.8411
     833      15.5452      26.8345
     834      15.5179      27.0585
     835      15.5988      27.0653
     836      15.6209      27.0541
     837      15.6125      27.2619
     838      15.5314      26.8416
     839      15.6762      27.8071
     840      15.5412      26.7723
     841      15.6017      27.2948
     842      15.5706      27.1752
     843      15.5103      26.5499
     844      15.5088      27.3058
     845      15.5934      27.3626
     846      15.6655      27.7661
     847      15.6548      28.2498
     848      15.6429      27.5141
     849      15.5371      26.6790
     850      15.6096      27.2090
     851      15.6044      27.7380
     852      15.5141      26.7414
     853      15.5830      27.4375
     854      15.5186      26.7608
     855      15.4914      26.6182
     856      15.5150      27.0055
     857      15.6109      26.8084
     858      15.5649      26.7682
     859      15.6100      27.2823
     860      15.5033      27.0376
     861      15.6102      27.5983
     862      15.5311      27.2069
     863      15.5448      27.2077
     864      15.6127      27.9300
     865      15.5338      27.5898
     866      15.6333      27.6715
     867      15.5699      26.9475
     868      15.5814      27.0258
     869      15.5378      27.3971
     870      15.5565      26.9766
     871      15.6209      26.9288
     872      15.5504      27.0704
     873      15.5644      27.0705
     874      15.7472      27.2961
     875      15.5877      27.0795
     876      15.5810      26.9894
     877      15.5574      27.2122
     878      15.6710      26.9980
     879      15.5467      27.0539
     880      15.6555      27.2655
     881      15.5553      27.1412
     882      15.5598      26.9111
     883      15.5421      27.1563
     884      15.6993      27.3790
     885      15.5442      27.1027
     886      15.5955      27.0021
     887      15.5731      27.1556
     888      15.6171      27.2224
     889      15.6607      27.3191
     890      15.6713      27.3047
     891      15.6513      27.1316
     892      15.5912      27.0578
     893      15.6116      26.9908
     894      15.5751      26.8695
     895      15.5938      26.8949
     896      15.5305      26.8770
     897      15.6749      27.0277
     898      15.5662      26.9934
     899      15.5834      27.0111
     900      15.6399      27.5989
     901      15.6089      26.8299
     902      15.6281      27.5053
     903      15.6789      27.1631
     904      15.5799      26.9904
     905      15.6498      27.0171
     906      15.6389      27.1400
     907      15.6196      27.0878
     908      15.6193      27.1756
     909      15.5988      26.9883
     910      15.6059      27.2448
     911      15.5910      26.9360
     912      15.6318      27.5556
     913      15.6445      27.2981
     914      15.6249      27.1329
     915      15.5487      26.9342
     916      15.5448      26.7600
     917      15.6567      27.3389
     918      15.6231      27.3867
     919      15.5334      26.7776
     920      15.5534      26.7858
     921      15.5658      26.9542
     922      15.6374      27.1693
     923      15.5776      27.1841
     924      15.5924      27.0407
     925      15.5913      26.8752
     926      15.6057      27.2002
     927      15.5921      27.0443
     928      15.5134      26.4910
     929      15.5359      26.8105
     930      15.6254      27.0961
     931      15.5726      26.1994
     932      15.5175      27.1197
     933      15.5706      27.2232
     934      15.5849      26.6911
     935      15.5925      26.9596
     936      15.5964      27.2676
     937      15.5763      27.1748
     938      15.5510      27.1408
     939      15.5478      26.7624
     940      15.5524      26.9711
     941      15.5372      26.9661
     942      15.6122      26.6057
     943      15.7176      27.8567
     944      15.6114      26.4416
     945      15.6057      26.9019
     946      15.6254      27.6932
     947      15.5330      26.6659
     948      15.6017      26.4095
     949      15.5564      26.4384
     950      15.5969      26.5198
     951      15.5285      27.0223
     952      15.5546      26.7693
     953      15.6543      27.1533
     954      15.6090      26.4549
     955      15.6513      27.2834
     956      15.5882      26.5868
     957      15.6532      27.4232
     958      15.6844      27.4922
