#Frame           COM1       ANGLE1
    2640       3.4776      14.5000
    2641       3.6999      15.6818
    2642       4.4846      15.8674
    2643       4.0518       3.2997
    2644       3.7848       4.4472
    2645       3.4875       2.7745
    2646       3.9458       9.6830
    2647       3.7714      10.1071
    2648       3.8388       9.0203
    2649       4.1773       7.4096
    2650       3.8595      12.1149
    2651       3.9767       6.4467
    2652       3.9095       1.4316
    2653       3.6169      13.8660
    2654       4.0909      16.7435
    2655       3.8847       3.7068
    2656       3.6636      21.6461
    2657       4.4303       5.4398
    2658       4.1969      21.7942
    2659       3.8904       5.3940
    2660       3.5563       7.0684
    2661       3.6461      20.2748
    2662       3.6403       9.7725
    2663       3.9666       9.9186
    2664       4.0003      18.4652
    2665       3.9888       9.9200
    2666       3.8761       7.0501
    2667       3.9596      23.5848
    2668       4.0496      12.9044
    2669       4.1892       9.0137
    2670       3.8638      11.2424
    2671       3.8342       7.9487
    2672       4.0256       8.4884
    2673       3.6013      16.7193
    2674       3.8554      16.5704
    2675       4.1097      13.1797
    2676       3.9046      19.8515
    2677       4.1124      13.9145
    2678       5.3569      33.9642
    2679       3.5222      18.0792
    2680       3.7192      16.5863
    2681       3.9938       4.6471
    2682       4.2471      25.2649
    2683       4.1908      18.7385
    2684       3.6465       6.9588
    2685       4.3839      14.2090
    2686       4.1200      13.1230
    2687       4.1113      17.6131
    2688       4.4191       5.7120
    2689       4.0572      20.4914
    2690       4.2090      16.7466
    2691       4.1159      26.9920
    2692       4.1177       7.4363
    2693       3.8510       6.8795
    2694       3.7215      17.8883
    2695       4.3974      13.1302
    2696       4.4786      18.1475
    2697       4.1163      13.9601
    2698       3.7188      15.6337
    2699       4.3117       6.0581
    2700       4.2064       1.4303
    2701       3.8864      21.4771
    2702       3.6253      14.8663
    2703       3.9645       5.7708
    2704       3.7304      12.0789
    2705       4.2473       6.2294
    2706       4.1813       8.4875
    2707       3.6981      18.6313
    2708       4.9675      19.3484
    2709       3.7555      16.3958
    2710       4.4957      14.2703
    2711       4.9304      22.7457
    2712       4.8273      30.6290
    2713       3.9006      12.2905
    2714       3.7335      15.9219
    2715       4.3663      18.1938
    2716       4.2039      25.8812
    2717       4.7631      24.6654
    2718       5.1336      25.2403
    2719       4.1426      11.7300
    2720       4.6517      19.9698
    2721       4.1357      21.9944
    2722       3.9832       6.4870
    2723       3.6613      11.2468
    2724       3.7536      11.3949
    2725       3.8517      17.8700
    2726       3.7465      20.2303
    2727       3.7512       5.9994
    2728       3.5766       8.9353
    2729       3.8013      11.6347
    2730       3.9819      15.0204
    2731       3.6012       5.0942
    2732       3.6943      16.6268
    2733       4.0857      13.7766
    2734       4.1885      19.4125
    2735       3.7854      10.9307
    2736       3.9927      11.7241
    2737       4.0715      13.4909
    2738       3.9355      13.5341
    2739       3.8311      12.2508
    2740       3.8707      23.4462
    2741       4.0883      29.0894
    2742       3.7661      19.1557
    2743       3.8761       8.4278
    2744       4.6889      17.5720
    2745       4.0505      21.7012
    2746       4.2468      21.7379
    2747       3.7181      12.9780
    2748       4.4425      31.5803
    2749       4.0986      23.5557
    2750       4.2327       6.9534
    2751       4.7799      10.7834
    2752       3.7413      18.1083
    2753       4.3357      11.4486
    2754       3.7708      14.6860
    2755       3.7063      15.5355
    2756       4.3984       3.3196
    2757       3.9548      27.7917
    2758       3.5678      19.7071
    2759       3.7294      11.8127
    2760       4.3456      20.9276
    2761       4.0866      20.8061
    2762       3.5937      17.4345
    2763       3.7772      11.4937
    2764       3.5003      15.7392
    2765       4.1339      27.2204
    2766       5.0409       5.5101
    2767       4.2711      20.5645
    2768       4.5744       8.6416
    2769       4.7262       2.2411
    2770       4.8378      14.2860
    2771       4.7985      20.5943
    2772       3.9808      12.6682
    2773       3.7862      11.2756
    2774       4.3906       7.8933
    2775       4.2650      14.7320
    2776       4.8598       9.9906
    2777       4.3706      12.0704
    2778       5.3634      31.5743
    2779       4.3685       9.0592
    2780       4.2624      14.3255
    2781       4.3645      10.3311
    2782       4.1923      18.4997
    2783       3.6165      18.9265
    2784       3.9243      22.9981
    2785       3.8642      23.1061
    2786       4.3746      17.6780
    2787       4.1311      10.6252
    2788       4.0472      15.0996
    2789       4.2937       7.1940
    2790       4.0174       1.8452
    2791       3.8248       7.5680
    2792       4.7111      17.6713
    2793       4.4648      19.7682
    2794       4.0260      33.3908
    2795       4.0878       9.5646
    2796       3.7874      18.7611
    2797       4.8771      15.9981
    2798       4.5022      15.2889
    2799       4.7978      13.6757
    2800       4.8641       7.7915
    2801       3.6273      10.4583
    2802       5.1102      21.8482
    2803       5.0047       6.6356
    2804       4.8234      22.1078
    2805       4.4138      13.4472
    2806       4.6820      11.7105
    2807       4.8859       5.1595
    2808       3.5945      19.8149
    2809       4.6697      12.9690
    2810       4.9110      28.1264
    2811       4.2436      21.5403
    2812       4.2224       7.7028
    2813       4.3320      12.2599
    2814       4.1401      10.1492
    2815       4.1251      15.3676
    2816       4.5093      26.6260
    2817       3.8604      15.2673
    2818       4.3312      16.6384
    2819       3.9832      14.8567
    2820       4.3992      26.1700
    2821       4.1736      15.7514
    2822       3.5427      18.8769
    2823       4.1122      17.9715
    2824       3.9188      16.2034
    2825       4.4265      12.4351
    2826       4.3681      20.4015
    2827       4.4135      15.5061
    2828       4.1366      18.5255
    2829       4.4507      33.9491
    2830       4.2427      22.2032
    2831       3.8249      20.4226
    2832       4.5248      26.3114
    2833       3.7415      24.8066
    2834       4.2257      11.6916
    2835       3.9076      10.8896
    2836       3.9247      18.4989
    2837       4.5529      22.1519
    2838       4.3680      21.6897
    2839       3.8856      18.9611
    2840       4.1789       8.4713
    2841       4.4804      19.5776
    2842       4.4122      13.4192
    2843       4.1118      22.1487
    2844       4.3163      18.3167
    2845       4.6294      15.9687
    2846       4.3489      23.8414
    2847       3.9163      23.1387
    2848       4.4042      10.8765
    2849       4.2718       3.2579
    2850       3.8463      18.6395
    2851       3.6768       7.8022
    2852       4.0973      12.3173
    2853       3.9204      18.9936
    2854       4.2300      26.3698
    2855       3.8751      15.3040
    2856       4.1949       9.8871
    2857       4.0098       7.9260
    2858       4.0529       8.5559
    2859       3.6788      22.5277
    2860       3.9883       8.5999
    2861       4.3033      16.3207
    2862       3.8512      28.2785
    2863       3.6717      15.3224
    2864       4.0081      13.5817
    2865       4.4933      28.5329
    2866       3.8220      17.2666
    2867       3.8175      16.9636
    2868       4.1319      12.4518
    2869       3.9379      30.4156
    2870       4.5384      22.9646
    2871       3.7250      24.7976
    2872       4.4731      32.0898
    2873       3.9755      15.5696
    2874       4.0826       9.6076
    2875       3.8449      27.4979
    2876       3.9872      12.0848
    2877       4.1950      20.7496
    2878       4.3845      15.7355
    2879       3.8426      12.4449
    2880       3.9223       9.3003
    2881       4.2107      14.3372
    2882       3.7913       9.6918
    2883       3.9799      14.6003
    2884       3.5750      15.1984
    2885       4.0608      16.0029
    2886       3.8531      20.3458
    2887       4.1372      20.0320
    2888       3.9642       4.5058
    2889       3.9342      10.2306
    2890       4.1455      13.2409
    2891       4.4509      25.2336
    2892       4.3369      22.3810
    2893       4.2050      10.3765
    2894       3.7749      20.4225
    2895       4.4603       9.9923
    2896       4.4466       6.6143
    2897       3.8346      24.5140
    2898       3.8844      15.0164
    2899       4.0655       9.2491
    2900       3.5541       2.2477
    2901       4.1911      13.6425
    2902       4.1379       8.9687
    2903       3.6416      10.4577
    2904       4.1499      17.2890
    2905       4.3416       2.9705
    2906       4.1207      11.5567
    2907       4.1311       4.2416
    2908       4.0854      30.0007
    2909       3.8562      10.4558
    2910       4.0630      29.2426
    2911       3.8667       5.1299
    2912       3.9339       7.5190
    2913       4.3937      35.3251
    2914       3.8243      28.8642
    2915       3.4405       8.8382
    2916       4.1384      26.6468
    2917       3.8789      17.3526
    2918       3.6847      16.0924
    2919       4.0654       8.8342
    2920       4.0335      36.4661
    2921       4.1635       8.4780
    2922       4.3486      28.0546
    2923       3.8961      16.9203
    2924       4.3023      42.7814
    2925       3.7548      16.4892
    2926       3.9989      13.7009
    2927       4.2155      10.7720
    2928       4.0720      10.0239
    2929       4.0724      10.8853
    2930       4.1972      52.2849
    2931       4.5989      10.5230
    2932       3.9096      13.6258
    2933       4.4644      12.3616
    2934       3.9866      26.0977
    2935       4.0971      17.0373
    2936       4.1002      13.5416
    2937       4.1189      49.4717
    2938       4.0880      16.5142
    2939       4.3892      41.8536
    2940       3.6876      25.5197
    2941       4.1325       6.9493
    2942       3.8552      14.2222
    2943       3.8721      27.6212
    2944       3.8429      11.9884
    2945       4.2226      14.3478
    2946       4.1189      20.0071
    2947       4.0878      42.3822
    2948       3.7920      10.9385
    2949       3.6578      11.5649
    2950       3.8559      19.3575
    2951       3.9716      18.4191
    2952       3.8480       7.6966
    2953       3.7338       6.2622
    2954       3.8283      10.7155
    2955       4.1143      12.5136
    2956       4.0830      22.5957
    2957       4.0277      40.2240
    2958       4.2577      36.2682
    2959       3.8859      39.4136
    2960       4.2051      38.7891
    2961       3.9767      22.5766
    2962       4.2446      38.7374
    2963       4.2461      39.7014
    2964       4.0458      30.5624
    2965       3.7190       2.2147
    2966       3.7514      22.6954
    2967       4.1392      45.1989
    2968       3.8581      11.2564
    2969       4.2109       8.1440
    2970       4.0093       3.7750
    2971       4.6719      39.7386
    2972       3.9664      23.0455
    2973       4.3633       5.8305
    2974       4.1980       7.0720
    2975       4.5824      14.6015
    2976       5.0103      25.6243
    2977       4.2953      31.4610
    2978       3.8697      22.7312
    2979       4.6966      22.4912
    2980       4.1816      43.3375
    2981       3.9702      21.2514
    2982       3.7615      10.0087
    2983       4.1301      12.2944
    2984       4.0813       6.4541
    2985       4.1910      34.7222
    2986       3.4770      11.1748
    2987       4.5086      13.6391
    2988       4.6658      17.1734
    2989       4.8274      29.6074
    2990       3.8645      23.2906
    2991       4.3438      24.6556
    2992       3.8644       8.1129
    2993       3.6961      10.9397
    2994       3.8520       8.9695
    2995       3.9830      37.2511
    2996       3.9999      10.9279
    2997       3.7781       2.5880
    2998       4.4704      39.3564
    2999       4.2413       6.6851
    3000       3.8644      25.0736
    3001       3.8434      30.9244
    3002       4.0662      43.8444
    3003       4.2944      53.1428
    3004       4.0559      29.6623
    3005       4.5878      45.6247
    3006       3.9839      14.7859
    3007       4.1981      21.4557
    3008       4.0648      33.0229
    3009       4.1447      20.2662
    3010       3.9893      39.4239
    3011       4.1910      31.9571
    3012       3.8631      17.2379
    3013       3.9864      12.8734
    3014       3.8114      12.5951
    3015       3.8630      18.8668
    3016       4.0805      14.0980
    3017       3.9932      24.9418
    3018       4.1019      13.7863
    3019       3.9970       3.0808
    3020       4.2137      21.0226
    3021       3.8773      19.4244
    3022       4.7333      22.4609
    3023       3.9881      28.6815
    3024       4.0307       6.7044
    3025       3.7714      13.3616
    3026       4.3077      20.5169
    3027       3.9495      21.5871
    3028       3.6518      14.5237
    3029       3.8055      10.4238
    3030       3.9538      23.7695
    3031       3.9485      12.7635
    3032       3.7809      24.0909
    3033       4.0960      19.6618
    3034       3.9792      21.3065
    3035       3.5003       4.5694
    3036       4.1290       7.3858
    3037       4.0764      18.6325
    3038       4.0906       6.8016
    3039       4.0061      20.6242
    3040       4.0056      25.4561
    3041       3.5590      17.0808
    3042       3.9814      11.3118
    3043       3.9432      25.1584
    3044       4.0087       6.1453
    3045       3.4660       5.9806
    3046       3.9574      24.3556
    3047       3.8521      18.5619
    3048       3.4442      23.8804
    3049       4.1741       5.0187
    3050       3.7265      18.0660
    3051       4.0554      24.2646
    3052       3.9546      12.8232
    3053       3.8402      16.7165
    3054       4.1065      31.4089
    3055       4.0745       5.1686
    3056       3.9097      13.5342
    3057       3.9214       7.6903
    3058       3.6717       9.3602
    3059       3.7155       3.8602
    3060       4.0837       3.2267
    3061       4.1605      17.4636
    3062       4.5273      17.7524
    3063       3.6112      14.0804
    3064       3.8590       4.6516
    3065       3.9002      19.3349
    3066       3.8345      17.0054
    3067       4.0606       7.8661
    3068       3.9579      11.0760
    3069       3.5681      10.3176
    3070       3.9173      20.3141
    3071       3.6559      15.2018
    3072       4.2511      72.1155
    3073       3.8631       6.7059
    3074       3.5185      19.8331
    3075       3.4986      14.4787
    3076       3.7609      16.8968
    3077       3.8616       8.4799
    3078       4.0257      20.8021
    3079       3.6186      19.5054
    3080       3.5472      25.2778
    3081       3.7015      15.4629
    3082       3.7307      21.1357
    3083       3.8282       6.7897
    3084       3.7841      22.9037
    3085       3.6500      15.2824
    3086       3.5491      23.2229
    3087       3.7421       8.3426
    3088       3.8449      23.0539
    3089       3.8772      21.8899
    3090       4.0735      11.7105
    3091       4.0608      19.9102
    3092       4.0304      15.7220
    3093       3.7713      15.1588
    3094       3.8707       3.6175
    3095       4.2275      11.0788
    3096       3.8274       7.9258
    3097       4.2095      22.9835
    3098       3.9775       8.4227
    3099       3.8880       8.2698
    3100       3.6464       4.8501
    3101       4.0007      16.3775
    3102       3.7308      23.1532
    3103       3.6449      12.3255
    3104       4.2909       3.4464
    3105       3.7397       9.4648
    3106       3.6024      11.6456
    3107       3.8669      15.8304
    3108       3.9500      16.1983
    3109       3.9064      18.5594
    3110       3.8985      11.5315
    3111       4.0203       8.4771
    3112       4.0538      27.4646
    3113       3.9715       5.1125
    3114       3.6350       9.5356
    3115       3.7675      14.0357
    3116       4.1030       5.2905
    3117       4.1065      20.9026
    3118       3.7910       7.1819
    3119       3.8311      12.8885
    3120       4.1075      33.3099
    3121       4.2194      23.3673
    3122       4.0852      18.7170
    3123       3.7972      14.9939
    3124       3.7999      19.0436
    3125       3.6213      15.4918
    3126       3.8465       9.0811
    3127       4.2621      21.7433
    3128       3.8568      21.7110
    3129       4.2524      29.1089
    3130       3.9811      24.1410
    3131       3.7168      18.7007
    3132       3.7152      14.2922
    3133       3.7859       4.6440
    3134       4.3458      12.5166
    3135       3.7232      15.7125
    3136       4.5204      71.6530
    3137       3.9193       9.6548
    3138       3.9916       1.5981
    3139       3.9413       9.8593
    3140       3.7094      14.3575
    3141       3.8861      22.0445
    3142       3.6871      10.6348
    3143       3.9777      11.4190
    3144       3.7229      16.9160
    3145       3.5499      14.0010
    3146       3.8674      11.0240
    3147       4.0261      10.7453
    3148       4.2532      10.2081
    3149       4.1952      25.2624
    3150       4.0329      20.6510
    3151       4.2467      15.7779
    3152       3.8414       9.6612
    3153       3.6110      14.8485
    3154       3.4202       4.9829
    3155       4.3732      24.5779
    3156       3.5629       2.7562
    3157       4.2454       8.7238
    3158       3.6206       9.0448
    3159       3.9184      29.0841
    3160       4.0599       5.6269
    3161       4.0369      23.0808
    3162       3.7690       1.1356
    3163       3.8258      13.6688
    3164       4.0424      20.2361
    3165       3.7112      10.0426
    3166       4.2116      13.8589
    3167       4.1415      14.5794
    3168       4.4170      16.1451
    3169       3.9744      17.1026
    3170       4.1654      11.9922
    3171       4.1134      14.4082
    3172       3.6541      15.0924
    3173       3.7624       4.9988
    3174       4.2721      16.6910
    3175       4.5363      85.6654
    3176       3.6004       9.3956
    3177       4.1416      21.6744
    3178       3.8951      15.0519
    3179       3.9141      14.9459
    3180       3.7984      11.2963
    3181       3.6480      14.9896
    3182       3.6236      15.0743
    3183       3.7937      14.4961
    3184       3.7367       8.9276
    3185       3.9039      31.0835
    3186       3.8656      25.1920
    3187       3.9415      14.9791
    3188       3.4620       6.1031
    3189       3.6975      17.7083
    3190       3.8575       4.6088
    3191       3.8334      19.0118
    3192       4.0762       5.4628
    3193       3.6934      26.8624
    3194       3.4486      12.5005
    3195       3.7388       9.0020
    3196       3.3536      20.8121
    3197       3.9973      25.0574
    3198       4.2419      21.7102
    3199       3.9448       7.9121
    3200       4.3037      22.5563
    3201       3.7865      10.7850
    3202       3.8507      21.3803
    3203       4.1572      10.5331
    3204       4.4039      19.5386
    3205       4.2781      33.0990
    3206       3.6447      33.3351
    3207       3.8751      25.6295
    3208       3.7975      21.2151
    3209       3.7781      26.8337
    3210       3.8725      29.3651
    3211       3.9029      10.4669
    3212       3.8279      11.5206
    3213       3.7807      15.6609
    3214       3.7193       5.6195
    3215       4.3365      12.5378
    3216       3.8343      16.0432
    3217       4.0129      12.6873
    3218       3.9587      17.7775
    3219       4.0385      16.6744
    3220       3.8059      26.3246
    3221       3.8725      26.2677
    3222       4.1687      24.6896
    3223       4.1362       8.5199
    3224       4.1529      25.0862
    3225       4.1825      18.1558
    3226       4.0993      28.8462
    3227       3.6904       9.9094
    3228       4.0229      20.2514
    3229       3.6619      19.5701
    3230       3.6569      19.9282
    3231       3.9636       9.6118
    3232       4.0628      19.0671
    3233       3.4960      16.5728
    3234       3.8149      17.4481
    3235       4.0370       9.4253
    3236       3.7673      14.8490
    3237       3.7007       4.3589
    3238       3.7771      15.2021
    3239       4.0956      11.8978
    3240       4.1726       8.0519
    3241       4.2249      12.5447
    3242       3.9981      14.1121
    3243       3.8735       3.4377
    3244       4.1021      11.0778
    3245       4.1987      34.4472
    3246       4.1284       9.3576
    3247       3.7874       6.9330
    3248       4.3008      11.5279
    3249       4.0624       8.6879
    3250       3.8849       2.0236
    3251       4.0678       9.3621
    3252       3.9268      12.2946
    3253       4.4913       5.6820
    3254       4.2100      13.1571
    3255       4.6559      23.0620
    3256       3.8769       8.2204
    3257       4.1064      10.1633
    3258       4.4132      22.3239
    3259       3.7383      11.9048
    3260       4.0121      18.1642
    3261       3.9402      28.1617
    3262       4.1881      20.5259
    3263       4.2841      16.5673
    3264       3.9203       9.8539
    3265       4.4308      27.5342
    3266       3.9135       3.5185
    3267       3.9589      22.8690
    3268       4.2301      14.6239
    3269       3.9288      24.5857
    3270       4.1642      30.9802
    3271       4.0426      17.1632
    3272       4.2565       9.2758
    3273       4.3666      30.4131
    3274       4.1648       3.6165
    3275       4.2580      22.6701
    3276       4.0522       6.7402
    3277       4.3205      21.9399
    3278       3.7779      16.7313
    3279       4.0612      19.0881
    3280       4.2901      22.7999
    3281       4.0156      17.9850
    3282       4.1293      17.7357
    3283       3.8274      18.3048
    3284       3.9833       4.4934
    3285       4.1889      23.5054
    3286       4.2169      28.5235
    3287       4.1325      12.7412
    3288       4.8570      21.7057
    3289       4.0058      16.7258
    3290       4.0368      15.2475
    3291       4.4646      21.3926
    3292       4.4298       8.0784
    3293       4.3180       2.3704
    3294       3.6913      19.9934
    3295       3.6076       4.6691
    3296       3.7719       7.0610
    3297       4.1784      14.8802
    3298       4.3163       9.6378
    3299       4.8776      11.5042
    3300       4.3639      20.1277
    3301       3.9173      14.7469
    3302       4.3706      11.7442
    3303       4.0397      11.1318
    3304       4.0024       4.2865
    3305       4.0850       1.8070
    3306       3.6953      11.9856
    3307       3.8948      33.0693
    3308       3.7810      26.7454
    3309       4.2727      12.7901
    3310       4.0028      25.7673
    3311       4.0407      29.5035
    3312       4.0095      21.5889
    3313       4.4452      24.8172
    3314       3.9117      36.3026
    3315       4.3274       5.2372
    3316       3.7421       3.2377
    3317       3.5263       7.2455
    3318       3.6233       8.4095
    3319       3.6941      11.4855
    3320       3.5985      14.9220
    3321       3.7610       6.4469
    3322       3.8503      14.7877
    3323       3.7063       3.4309
    3324       3.9461      18.1823
    3325       4.2034       1.7625
    3326       3.8250       5.3404
    3327       3.8285       8.2232
    3328       4.7589      28.7689
    3329       4.1184      33.7611
    3330       4.3257      16.3241
    3331       3.7694      10.4284
    3332       3.9561       7.1366
    3333       3.8090      30.3254
    3334       4.0942      14.7152
    3335       4.0090      11.5847
    3336       4.3054       0.7150
    3337       4.2554      16.7741
    3338       3.9996       9.8980
    3339       3.9515      24.9946
    3340       4.2569      29.6040
    3341       3.9681      12.0832
    3342       3.7750       3.3317
    3343       4.1226      23.1004
    3344       3.9962      20.4129
    3345       4.3687      11.2467
    3346       3.6844      22.6746
    3347       3.7765      18.2928
    3348       3.6835       4.7849
    3349       3.7085       9.3129
    3350       3.8970      26.0745
    3351       3.9392       9.9031
    3352       3.9556      17.5025
    3353       3.8012      11.3267
    3354       3.7476      18.1072
    3355       3.7020      24.2252
    3356       4.2011      18.6133
    3357       4.2598      12.8663
    3358       4.4026      26.4843
    3359       4.3900      12.2228
    3360       3.7373       5.2959
    3361       4.2054      34.1288
    3362       4.3857      15.9968
    3363       4.1769       8.6805
    3364       4.4736      28.2136
    3365       4.1007      11.3808
    3366       4.3929      21.9586
    3367       4.4249      15.9731
    3368       4.2462       7.8158
    3369       4.0525      25.4036
    3370       3.9199      26.1238
    3371       4.0249      25.6015
    3372       3.7050      10.3834
    3373       3.6147      16.6329
    3374       4.3210      32.9004
    3375       3.5384      23.5070
    3376       3.7161      11.3839
    3377       3.9572       9.8191
    3378       4.0929      16.2428
    3379       4.3766      22.4106
    3380       4.0353       8.0972
    3381       4.1379      23.8637
    3382       3.8859      11.2278
    3383       3.8601      11.5662
    3384       4.5635      21.6308
    3385       4.2731       8.0162
    3386       4.0181      11.4760
    3387       4.3548      23.4733
    3388       3.9861      11.4942
    3389       4.7583      24.7566
    3390       3.8802      23.9601
    3391       4.5653      20.1612
    3392       4.1595      22.4016
    3393       4.0570      16.1324
    3394       4.2255      14.1699
    3395       4.5347      14.0280
    3396       4.0011      37.2584
    3397       4.0401      20.4189
    3398       4.0704       4.7744
    3399       3.8180      16.8219
    3400       3.8716      13.0183
    3401       4.3457      16.8713
    3402       3.8978       8.5358
    3403       3.9487      23.1773
    3404       4.0070      16.7494
    3405       4.0663       4.8405
    3406       3.9285      13.8239
    3407       3.7163      19.3104
    3408       3.9398      18.4212
    3409       4.0861      12.0399
    3410       3.7243      15.4739
    3411       4.3880      11.3168
    3412       3.8373      15.3192
    3413       4.0028      13.7083
    3414       4.1050       7.9909
    3415       3.9721       8.9258
    3416       3.7740       9.2434
    3417       4.0906      17.9108
    3418       3.7350      15.4312
    3419       4.3922      21.8808
    3420       3.7959      24.9006
    3421       3.9964      20.3451
    3422       4.0791      11.4406
    3423       4.2760       5.6523
    3424       4.1609      12.2611
    3425       4.0659      17.0791
    3426       4.5646       5.4945
    3427       4.2106       4.8646
    3428       3.9276      13.5556
    3429       3.9536      17.5016
    3430       4.5507      29.1890
    3431       4.0742      21.9142
    3432       3.9671      12.1343
    3433       4.0450       3.4944
    3434       3.4838       2.3580
    3435       4.3961      13.5916
    3436       4.1203      10.3995
    3437       4.2940      13.1693
    3438       4.0791       5.7917
    3439       4.0961      15.7688
    3440       3.7626      17.9115
    3441       3.8595       7.1860
    3442       3.5001      10.9727
    3443       3.5385      15.8470
    3444       3.7093       4.8828
    3445       3.7131      13.7487
    3446       4.0500       8.5962
    3447       4.1422       7.3408
    3448       4.0287       7.6241
    3449       3.9249       2.2310
    3450       4.2716       7.5157
    3451       4.0548      11.6320
    3452       4.0294      39.7791
    3453       3.7322      17.8126
    3454       4.0237      38.2098
    3455       4.1765      15.7406
    3456       3.5425      13.9178
    3457       3.8105      12.8718
    3458       3.9442       4.2859
    3459       3.7132       6.5947
    3460       4.0629      11.1439
    3461       3.7640      12.8596
    3462       4.2318      16.4818
    3463       4.2094       1.8431
    3464       3.9046      12.1540
    3465       3.9646       9.7795
    3466       4.1484      10.5537
    3467       3.5526       8.0515
    3468       3.8648       8.0772
    3469       4.1623      23.3308
    3470       4.2142      11.2788
    3471       4.0725      15.8053
    3472       4.0675      14.1631
    3473       4.3423       8.6494
    3474       3.9941      26.4170
    3475       4.0269      30.7795
    3476       3.5157       4.5789
    3477       3.6835       5.1866
    3478       4.3703       6.7365
    3479       4.1998      13.0213
    3480       4.2221       9.2562
    3481       3.5839      11.5701
    3482       3.5040      15.0002
    3483       3.6217      11.3468
    3484       3.4682      14.7146
    3485       4.0213       6.3667
    3486       3.9069      15.0452
    3487       4.1551      12.4190
    3488       3.8175      18.8577
    3489       4.2630      12.3076
    3490       4.0108      30.8166
    3491       3.9972      14.7201
    3492       3.9923      24.4672
    3493       3.6074      25.8679
    3494       4.2419      37.2537
    3495       4.0705      11.6725
    3496       4.0642      28.7259
    3497       4.1803       6.2538
    3498       4.1106      26.7479
    3499       4.3186      10.7571
    3500       4.1100      13.3121
    3501       4.1972       8.6843
    3502       3.9371      15.3745
    3503       3.4233      13.9618
    3504       4.3003      17.2992
    3505       4.0174      16.9626
    3506       4.2736      19.9900
    3507       4.3051      17.9622
    3508       3.8336      22.2700
    3509       4.3028      28.5682
    3510       4.5932      17.4053
    3511       3.8621      20.7228
    3512       3.9739      22.4019
    3513       4.1770      22.3290
    3514       3.8578      15.6851
    3515       4.1147      30.3470
    3516       3.7588      16.5100
    3517       3.5312      22.7867
    3518       4.1877      30.3987
    3519       3.6725      15.8904
    3520       3.7337      10.7340
    3521       4.0087      19.7943
    3522       4.0802       6.4818
    3523       4.0872      27.6602
    3524       4.3317      19.5246
    3525       3.8973      16.8821
    3526       3.9593      12.3386
    3527       3.7457      17.5198
    3528       4.1133      37.2054
    3529       3.9752      17.2718
    3530       4.4301      31.0893
    3531       3.8724      12.2568
    3532       3.9990      20.0293
    3533       3.7558       8.9227
    3534       3.9673      24.8187
    3535       3.7339      16.5652
    3536       4.1254       6.9442
    3537       3.9181      25.5848
    3538       4.2683      22.1148
    3539       3.9120      23.3744
    3540       3.6311      21.6271
    3541       3.7672      19.6990
    3542       4.3614      27.1534
    3543       3.8512      15.2125
    3544       4.1243      50.6593
    3545       3.7493       7.6810
    3546       3.8752      16.2937
    3547       4.5286      20.2385
    3548       3.6481      14.7925
    3549       4.1490      31.3212
    3550       4.0266      46.1547
    3551       4.7078      40.0776
    3552       4.6214      81.3093
    3553       4.5930      55.8623
    3554       4.0405      19.9091
    3555       4.4593      19.2871
    3556       4.0433      15.1769
    3557       3.5986      16.5498
    3558       3.6328       8.3165
    3559       4.9092       6.9059
    3560       3.8645      22.9244
    3561       3.9785      26.7616
    3562       3.7151      13.5375
    3563       3.8435      15.5476
    3564       4.1446      23.8186
    3565       4.0201       7.5445
    3566       3.9422       5.5425
    3567       3.8290      13.5288
    3568       3.9791      18.7505
    3569       3.5283       9.6797
    3570       3.4874      16.7945
    3571       3.7568      15.0790
    3572       3.8747      12.9098
    3573       3.7933       3.0080
    3574       3.8516      31.3785
    3575       3.8344       9.4146
    3576       4.4033      15.6215
    3577       4.0821      31.0763
    3578       3.9544      13.1504
    3579       3.6365       5.5768
    3580       4.0690      11.9193
    3581       3.9177      13.0085
    3582       4.1596      16.9519
    3583       4.3156      17.6486
    3584       3.9812      19.5692
    3585       3.7807      11.5998
    3586       3.9985      24.1587
    3587       3.8559      22.8649
    3588       3.8372      23.4978
    3589       3.9110      27.3769
    3590       4.5703      13.5680
    3591       4.4096      43.9489
    3592       3.7884      16.9519
    3593       3.7445      18.5031
    3594       3.8678      22.7843
    3595       4.0101      16.3828
    3596       3.9003      11.3088
    3597       3.8967      12.4834
    3598       4.0357      12.7710
    3599       3.9658      13.1903
    3600       3.6279      12.5194
    3601       3.8883      23.3174
    3602       4.0333      13.6919
    3603       4.1429      16.3493
    3604       3.5371      12.9438
    3605       4.3198      25.1660
    3606       3.7878       8.7557
    3607       4.0325      19.0707
    3608       4.3972      30.0707
    3609       4.0770      12.4617
    3610       3.7896       1.3455
    3611       4.0607      16.5343
    3612       3.6616      10.8944
    3613       4.0643       9.7896
    3614       3.6417      16.4916
    3615       4.2689      34.5228
    3616       4.1827      40.1901
    3617       4.1082      20.1171
    3618       4.1359       6.5987
    3619       3.6237       6.8392
    3620       3.9470      16.8688
    3621       4.3000      17.0763
    3622       4.1856       7.9119
    3623       3.8736      33.4214
    3624       3.7358       5.9456
    3625       4.3620      27.2442
    3626       4.0733      11.5363
    3627       3.8230      12.7260
    3628       4.1768      14.1233
    3629       4.1964      16.0647
    3630       4.2606      31.7342
    3631       3.8340      21.8399
    3632       3.9191      16.4528
    3633       3.8187      26.6059
    3634       3.5284      10.8330
    3635       3.7632      25.5172
    3636       3.7406      18.1598
    3637       3.8403      31.0653
